image,title,price,city,district,road,rooms,mrt_line,floor_size
https://urhouse.s3.amazonaws.com/images/rentals/1560fe0e80c19847a91c22e69d5036f1.jpg?31363439303533313932,東區商圈/有管理/正三房空屋,56000,台北市,大安區,復興南路一段,3,忠孝復興,47.600000
https://urhouse.s3.amazonaws.com/attachments/images/old/14310/1.jpg,【線上看 安心租】MRT中山國小,55000,台北市,中山區,雙城街,2,中山國小,42.880000
https://urhouse.s3.amazonaws.com/attachments/images/old/12620/1.jpg,MRT西湖.面公園.景色美 租期二年,56000,台北市,內湖區,內湖路一段,3,內湖,51.530000
https://urhouse.s3.amazonaws.com/attachments/images/old/14809/1.jpg,MRT大橋頭.採光超好.空間大,56000,台北市,大同區,安西街,3,大橋頭,47.640000
https://urhouse.s3.amazonaws.com/images/rentals/c1082e40d6bd5c5d64f2ccb8f73cea5c.jpg?31363532373739383639,大安森林公園/科技大樓商圈/2房,58000,台北市,大安區,和平東路二段,2,科技大樓,36.910000
https://urhouse.s3.amazonaws.com/images/rentals/c6ac51ebf500f3f09ad11db31d7d18ce.jpg?31363434333037323535,六張犁時尚大空間,58000,台北市,信義區,基隆路二段,0,六張犁,28.500000
https://urhouse.s3.amazonaws.com/images/rentals/558e3aa9f7f9b7049d1fadda292d23a1.jpg?31363431313932373936,MRT麟光站，首次出租，裝潢時尚,57000,台北市,大安區,臥龍街,2,麟光,24.610000
https://urhouse.s3.amazonaws.com/attachments/images/old/13369/1.jpg,MRT芝山站  忠誠公園華廈,57000,台北市,士林區,中山北路六段,5,芝山,63.900000
https://urhouse.s3.amazonaws.com/images/rentals/d0b7f2a36b6838fe81fcee29d2f410a2.jpg?31363533313838393234,南軟中信/重陽重劃/三房平車空屋,57500,台北市,南港區,重陽路,3,南港軟體園區,49.190000
https://urhouse.s3.amazonaws.com/attachments/images/old/14596/1.jpg,MRT南京三民，時尚裝潢，生活機,58000,台北市,松山區,延壽街,3,南京三民,59.320000
https://urhouse.s3.amazonaws.com/images/rentals/cea64a883d35e5409c4bc81bdaedd55e.jpg?31363438343633313534,近忠孝敦化  2房1廳全新裝潢,58000,台北市,大安區,敦化南路一段,2,忠孝敦化,43.760000
https://urhouse.s3.amazonaws.com/images/rentals/80b912d8d81919969ccab0080ddd8e2f.jpg?31363532373639393834,東區/有倒垃圾/正三房,60000,台北市,大安區,忠孝東路四段,3,忠孝復興,32.970000
https://urhouse.s3.amazonaws.com/attachments/images/old/10156/1.jpg,天玉街靜巷  一層一戶  ,58000,台北市,士林區,天玉街,2,石牌（榮總）,38.900000
https://urhouse.s3.amazonaws.com/images/rentals/069802d489a7b73dd31fd13b0f2cd690.jpg?31363438373834343030,MRT六張犁/飯店式管理/高樓層,58000,台北市,信義區,基隆路二段,2,六張犁,31.960000
https://urhouse.s3.amazonaws.com/images/rentals/58f170c366f582dba770b94119f6099a.jpg?31363536343832313536,信義區吳興街/四房/空屋/大露臺,58000,台北市,信義區,吳興街,4,象山,50.000000
https://urhouse.s3.amazonaws.com/attachments/images/old/15183/1.jpg,MRT台北車站.京站廣場.五鐵,58000,台北市,大同區,市民大道一段,2,台北車站,26.200000
https://urhouse.s3.amazonaws.com/images/rentals/29408e40f29b755231e852fb76b71b4b.jpg?31363535313832323637,MRT中山國中&南京復興，新裝潢,60000,台北市,中山區,民生東路三段,3,中山國中,33.160000
https://urhouse.s3.amazonaws.com/images/rentals/c80743f12de3498a6cf0d7d10e732233.jpg?31363431353639373730,MRT芝山  士林採光傢俱美宅,60000,台北市,士林區,士東路,3,芝山,53.390000
https://urhouse.s3.amazonaws.com/images/rentals/74a14dc6be3d469770f53dd3fb93c6c4.jpg?31363530333634303733,MRT台北小巨蛋．101景含車,60000,台北市,松山區,八德路三段,1,台北小巨蛋,21.650000
https://urhouse.s3.amazonaws.com/images/rentals/c14a8df1e1b4d5297e9cb30cb34d5a00.jpg?31363434373537363432,大直景觀裝潢三房平車,60000,台北市,中山區,北安路,3,劍南路（美麗華）,37.780000
https://urhouse.s3.amazonaws.com/attachments/images/old/12131/1.jpg,天母西路  靜巷華廈正3房,60000,台北市,士林區,天母西路,3,石牌（榮總）,45.980000
https://urhouse.s3.amazonaws.com/attachments/images/old/3925/1.jpg,MRT南港展覽館.高樓層景觀露臺戶,60000,台北市,南港區,研究院路一段,3,南港展覽館,37.690000
https://urhouse.s3.amazonaws.com/attachments/images/old/1762/1.jpg,*可線上看*近捷運大安 精美裝潢,60000,台北市,大安區,大安路一段,2,大安,25.650000
https://urhouse.s3.amazonaws.com/images/rentals/351869bde8b9d6ad1e3090bd173f600d.jpg?31363439323236393936,MRT市政府.面綠意.簡約時尚,60000,台北市,信義區,永吉路,3,市政府,22.920000
https://urhouse.s3.amazonaws.com/images/rentals/f4f845d6fdeca6547c012e2b85347ae5.jpg?31363532343236383739,MRT雙連*家俱電齊全*租金含稅,60000,台北市,中山區,林森北路,2,雙連（馬偕紀念醫院）,25.190000
https://urhouse.s3.amazonaws.com/images/rentals/4d6a0e7e466e151b0a886d2f027183c1.jpg?31363430363936303936,MRT石牌  天母西路精美好宅,62000,台北市,士林區,天母西路,2,石牌（榮總）,13.080000
https://urhouse.s3.amazonaws.com/images/rentals/a3c5e98cbfa4ee6526dd52b58feff672.jpg?31363439383438353439,松江南京/美式吧台/浴缸正2房,62000,台北市,中山區,松江路,2,松江南京,35.110000
https://urhouse.s3.amazonaws.com/images/rentals/aac8f7d518e4300ab8031d6709164f1d.jpg?31363532383539353735,雙捷運/浴缸前陽台/高樓採光車位,60000,台北市,中正區,博愛路,2,西門,36.690000
https://urhouse.s3.amazonaws.com/images/rentals/eb1daa7f2b5068f7127382b1eae924b7.jpg?31363439373738383231,MRT圓山  靜巷採光高樓景觀,64000,台北市,中山區,雙城街,2,圓山,39.750000
https://urhouse.s3.amazonaws.com/images/rentals/5cd096b58d0fc4db8a84fdb5e9826a29.jpg?31363535373139353038,MRT永春站/近公園/優質裝潢,63000,台北市,信義區,忠孝東路五段,3,永春,42.900000
https://urhouse.s3.amazonaws.com/images/rentals/2fefc978e8573441bb22120ecc62ac7d.jpg?31363537303034303335,MRT東門*商圈靜巷*租金含稅,63000,台北市,中正區,信義路二段,3,東門,35.750000
https://urhouse.s3.amazonaws.com/images/rentals/b8d889c4e9b34bc7dc7a93a2a9a91070.jpg?31363535313738323235,中山國小站/樹梢景觀/2房平車,62000,台北市,中山區,新生北路二段,2,中山國小,24.900000
https://urhouse.s3.amazonaws.com/images/rentals/064d5929fb1f298f64353d6f3e25ffac.jpg?31363437393237343838,近大安森林公園/可寵/,63000,台北市,中正區,信義路二段,1,東門,21.020000
https://urhouse.s3.amazonaws.com/images/rentals/a0db07376ffdd25bdd4eb084b03d5908.jpg?31363536353637313234,MRT內湖 近公園有車位,63800,台北市,內湖區,內湖路三段,3,內湖,55.100000
https://urhouse.s3.amazonaws.com/attachments/images/old/4175/1.jpg,近台灣大學 優質2房 管理好,65000,台北市,大安區,辛亥路二段,2,科技大樓,35.910000
https://urhouse.s3.amazonaws.com/images/rentals/c881617af0ae19b38dd0546548cd53ad.jpg?31363438313138353736,MRT雙連 漂亮裝潢1+1,65000,台北市,中山區,新生北路二段,2,雙連（馬偕紀念醫院）,22.380000
https://urhouse.s3.amazonaws.com/images/rentals/3ab58ac7f8dbc97557145ef30f1a486a.jpg?31363536363532313636,MRT象山*美裝2房*101景觀,65000,台北市,信義區,信義路五段,2,象山,34.060000
https://urhouse.s3.amazonaws.com/images/rentals/b449151eb61e7fdffc88095f40059ac3.jpg?31363531353638333634,MRT象山・寬敞兩房・近101,65000,台北市,信義區,信義路五段,2,象山,28.200000
https://urhouse.s3.amazonaws.com/attachments/images/old/13401/1.jpg,天母美日僑學校.設計師裝潢3+1,65000,台北市,士林區,天玉街,4,明德,40.720000
https://urhouse.s3.amazonaws.com/attachments/images/old/14124/1.jpg,MRT象山.高樓層 【可線上參觀,65000,台北市,信義區,信義路五段,2,象山,64.950000
https://urhouse.s3.amazonaws.com/images/rentals/9274a5a0ee8785f893c95ac9420bfecf.jpg?31363438373739303135,中山商圈/24管理/雙衛車位套房,65000,台北市,中山區,長春路,1,中山,28.650000
https://urhouse.s3.amazonaws.com/images/rentals/f8327022557b5b3edc49bc7a6b2d4fab.jpg?31363439333033383637,全新社區/樹梢浴缸/3房車位,66000,台北市,大安區,杭州南路二段,3,古亭,42.070000
https://urhouse.s3.amazonaws.com/attachments/images/old/9629/1.jpg,MRT世貿101.四四南村 .寬,65000,台北市,信義區,松勤街,3,台北101/世貿,52.080000
https://urhouse.s3.amazonaws.com/images/rentals/e6baae661f54db3aa1d9f76b2c893882.jpg?31363531353834363435,善導寺站/華山市場/3寢室車位,66000,台北市,中正區,忠孝東路一段,3,善導寺,38.510000
https://urhouse.s3.amazonaws.com/attachments/images/old/2019/1.jpg,忠孝復興捷運站*四大套房,65000,台北市,大安區,復興南路一段,4,忠孝復興,34.150000
https://urhouse.s3.amazonaws.com/images/rentals/528eb47b936c737fcfdec8b5f6aa3dd0.jpg?31363439363733393331,高樓景觀新落成兩房(車另),65000,台北市,松山區,光復南路,2,國父紀念館,29.500000
https://urhouse.s3.amazonaws.com/attachments/images/old/12656/1.jpg,台北車站MRT.超大露臺便利生活圈舒適2房,68000,台北市,大同區,延平北路一段,2,台北車站,44.870000
https://urhouse.s3.amazonaws.com/images/rentals/51c9d0385c088de752dfb41cfa835a37.jpg?31363531333835353237,國館/101/正3房平車,68000,台北市,信義區,仁愛路四段,3,國父紀念館,35.940000
https://urhouse.s3.amazonaws.com/images/rentals/38350940d98a0cfddfa72b890eaa1fe0.jpg?31363535333634313431,MRT象山。綠意盎然。優雅1+1,68000,台北市,信義區,信義路五段,2,象山,32.180000
https://urhouse.s3.amazonaws.com/images/rentals/02521712a2db79856e98d9a95c2a87e1.jpg?31363534373730313036,MRT內湖 環境清幽 採光明亮,68000,台北市,內湖區,星雲街,4,內湖,35.410000
https://urhouse.s3.amazonaws.com/images/rentals/4e9d4f159d588700cf812f18d9920017.jpg?31363536303530373438,MRT小巨蛋、國館。雙捷運。高檔,68000,台北市,松山區,光復南路,2,台北小巨蛋,31.000000
https://urhouse.s3.amazonaws.com/images/rentals/352d47cf1a528e7f85aca7ef55669802.jpg?31363534393732373135,天母商圈・近美國學校日橋學校,68000,台北市,士林區,天母東路,3,"",51.040000
https://urhouse.s3.amazonaws.com/images/rentals/ef58947dc33e8fc85af0f246352112f7.jpg?31363533393838343638,MRT葫洲/精品裝潢/高樓景觀美,70000,台北市,內湖區,康寧路三段,3,葫洲,35.760000
https://urhouse.s3.amazonaws.com/images/rentals/ae2cd9938873f32a93b6c858bf62f26b.jpg?31363438303139343138,可線上看.中山國中/高樓景觀/視,70000,台北市,松山區,民權東路三段,1,中山國中,13.000000
https://urhouse.s3.amazonaws.com/images/rentals/ba6e473d24d1e1aa6b3b977caff021b4.jpg?31363535323837373137,松山機場/民生社區/3+1房空屋,70000,台北市,松山區,敦化北路,4,松山機場,37.880000
https://urhouse.s3.amazonaws.com/attachments/images/old/15294/1.jpg,MRT象山/可寵/明亮乾淨裝潢,70000,台北市,信義區,信義路五段,1,象山,45.130000
https://urhouse.s3.amazonaws.com/images/rentals/0422e8355e7a19bcd12e88813692f0e0.jpg?31363439333138373935,MRT士林/高樓層稀有釋出/可寵,70000,台北市,士林區,大西路,3,士林,53.080000
https://urhouse.s3.amazonaws.com/images/rentals/78e005de0c4a9c8ec257bd34181a9923.jpg?31363438303139333234,可線上看.中山國中/高樓景觀,70000,台北市,松山區,民權東路三段,1,中山國中,18.000000
https://urhouse.s3.amazonaws.com/images/rentals/17a8e6855aeeeebe0b2e132f87a71a53.jpg?31363535343532373833,圓山公園全新落成絕美建案,73000,台北市,中山區,中山北路三段,2,圓山,29.660000
https://urhouse.s3.amazonaws.com/images/rentals/767a40871fcc018629b26f3a9ff39e19.jpg?31363434343539313233,高樓景觀空屋全新未住三房平車,75000,台北市,大同區,延平北路一段,3,北門,62.860000
https://urhouse.s3.amazonaws.com/images/rentals/d7cbbc7d02fca8a32ac5a3b5161ee19c.jpg?31363531323931393439,MRT龍山寺/近河濱公園/景觀,72000,台北市,萬華區,環河南路二段,3,龍山寺（艋舺商圈）,54.840000
https://urhouse.s3.amazonaws.com/images/rentals/86fd6c86e53687c67e50bd29a08b133e.jpg?31363438303235383838,101世貿漂亮三房可另租坡平車位,70000,台北市,信義區,信義路五段,3,台北101/世貿,50.980000
https://urhouse.s3.amazonaws.com/attachments/images/old/13158/1.jpg,中山國中站.靜巷簡約正兩房,74000,台北市,松山區,民權東路三段,2,中山國中,34.790000
https://urhouse.s3.amazonaws.com/images/rentals/a0179641d667ce21172c78e960b3a1ef.jpg?31363536313333333534,天母TAS/一層一戶/3+1,75000,台北市,士林區,忠誠路二段,3,芝山,63.210000
https://urhouse.s3.amazonaws.com/images/rentals/76c7c563b32ad9d8d09c72a2d17c90e1.jpg?31363437313033323335,MRT芝山 德行東路優質大樓,75000,台北市,士林區,德行東路,3,芝山,61.060000
https://urhouse.s3.amazonaws.com/images/rentals/0caaa766dc911a0ba41070269c4a9758.jpg?31363536373536373031,MRT劍潭高樓河景大空間含車含管,75000,台北市,士林區,大南路,5,劍潭,72.240000
https://urhouse.s3.amazonaws.com/attachments/images/old/9141/1.jpg,大安森林公園。高雅古典。,76000,台北市,大安區,新生南路三段,2,科技大樓,27.000000
https://urhouse.s3.amazonaws.com/images/rentals/fe33b4901179d6118f8859c27426e45b.jpg?31363439343737333034,MRT大直站*可寵*含雙車位,76000,台北市,中山區,明水路,4,大直（實踐大學）,76.340000
https://urhouse.s3.amazonaws.com/images/rentals/3f1d00695d5aac23f5c556054b88be47.jpg?31363434353638303931,世貿商圈高樓山景宮廷風採光三房,78000,台北市,信義區,基隆路二段,3,台北101/世貿,37.430000
https://urhouse.s3.amazonaws.com/attachments/images/old/3269/1.jpg,國父紀念館站 * 高樓層 * ,75000,台北市,信義區,仁愛路四段,1,國父紀念館,18.230000
https://urhouse.s3.amazonaws.com/attachments/images/old/15620/1.jpg,MRT大安、新穎裝潢、地點便利,80000,台北市,大安區,大安路二段,1,大安,33.970000
https://urhouse.s3.amazonaws.com/images/rentals/d1aa227de516e4617cc72ab9cf456380.jpg?31363532343331353132,MRT中山・高樓層景觀佳・大稻埕,78000,台北市,大同區,南京西路,2,中山,57.640000
https://urhouse.s3.amazonaws.com/attachments/images/old/7527/1.jpg,MRT101*空屋四房含平車,80000,台北市,信義區,松勤街,4,台北101/世貿,74.150000
https://urhouse.s3.amazonaws.com/images/rentals/62dbdc10715d73b9fbbfdcda0a88848d.jpg?31363436333930363234,MRT忠孝新生/一層一戶溫馨裝潢,80000,台北市,中山區,長安東路一段,4,忠孝新生（台北科大）,59.970000
https://urhouse.s3.amazonaws.com/attachments/images/old/5637/1.jpg,信義計畫區.象山公園.精緻裝潢,80000,台北市,信義區,信義路五段,3,象山,52.080000
https://urhouse.s3.amazonaws.com/attachments/images/old/14167/1.jpg,忠孝敦化優質華廈,78000,台北市,大安區,忠孝東路四段,3,忠孝敦化,31.910000
https://urhouse.s3.amazonaws.com/images/rentals/95f8a41d276ddf36bcdc87d53627da29.jpg?31363534323631313031,MRT象山   商務精品雅宅,85000,台北市,信義區,信義路五段,2,象山,16.770000
https://urhouse.s3.amazonaws.com/attachments/images/old/9464/1.jpg,MRT101  象山站  鬧中取,80000,台北市,信義區,松智路,3,台北101/世貿,53.440000
https://urhouse.s3.amazonaws.com/attachments/images/old/11483/1.jpg,MRT大直.綠蔭景觀裝潢2+1房,83000,台北市,中山區,明水路,2,大直（實踐大學）,48.650000
https://urhouse.s3.amazonaws.com/images/rentals/03cdc6b841ba0131764711e5f1f4e47d.jpg?31363536373238333532,松江南京/公園綠意/雙車三房,80000,台北市,中山區,吉林路,3,松江南京,32.150000
https://urhouse.s3.amazonaws.com/attachments/images/old/10237/1.jpg,MRT 劍潭站 圓山指標建築  ,80000,台北市,士林區,基河路,0,劍潭,82.810000
https://urhouse.s3.amazonaws.com/attachments/images/old/4465/1.jpg,近市政府站.高樓精美採光大一房【可線上參觀】,82000,台北市,信義區,忠孝東路五段,1,市政府,23.380000
https://urhouse.s3.amazonaws.com/attachments/images/old/1181/1.jpg,天母新光三越。美國學校。適外商,85000,台北市,士林區,天母東路,5,明德,38.270000
https://urhouse.s3.amazonaws.com/attachments/images/old/14445/1.jpg,MRT中山，生活機能好，線上看,85000,台北市,中山區,中山北路一段,2,中山,32.040000
https://urhouse.s3.amazonaws.com/images/rentals/7e5c6adb4152e8d402e5dba26664fa32.jpg?31363534313639373739,MRT劍南路.全新裝潢.大空間,85000,台北市,中山區,北安路,4,劍南路（美麗華）,73.530000
https://urhouse.s3.amazonaws.com/attachments/images/old/13972/1.jpg,近TAS  天母新光三越  機能,85000,台北市,士林區,天母東路,4,芝山,73.970000
https://urhouse.s3.amazonaws.com/attachments/images/old/5754/1.jpg,信義區時尚氣派 酒店式公寓 豪華商務: 可線上看,85000,台北市,信義區,基隆路二段,2,六張犁,38.330000
https://urhouse.s3.amazonaws.com/attachments/images/old/7623/1.jpg,古亭名人豪邸,85000,台北市,中正區,和平西路一段,3,古亭,75.000000
https://urhouse.s3.amazonaws.com/images/rentals/83348779460c0e343cf5903bde2f4611.jpg?31363531323137323932,台電大樓/古亭.屋齡新.質感社區,90000,台北市,大安區,羅斯福路三段,3,古亭,43.700000
https://urhouse.s3.amazonaws.com/images/rentals/0bdf2c1f053650715e1f0c725d754b96.jpg?31363533393737353531,MRT東門   仁愛路雅仕名宅,88000,台北市,中正區,仁愛路二段,2,東門,66.900000
https://urhouse.s3.amazonaws.com/images/rentals/d54a439ba19be7fe2b18622f6e53587e.jpg?31363532363938363132,精華地段鬧中取靜2房,90000,台北市,中正區,徐州路,2,善導寺,31.770000
https://urhouse.s3.amazonaws.com/images/rentals/2f891485332423c8715842537cf742a0.jpg?31363437353935393031,MRT 善導寺 •3B/R SE,90000,台北市,中山區,長安東路一段,3,善導寺,51.890000
https://urhouse.s3.amazonaws.com/attachments/images/old/10286/1.jpg,MRT明德  簡約雅宅,90000,台北市,北投區,榮華三路,3,明德,59.110000
https://urhouse.s3.amazonaws.com/attachments/images/old/15395/1.jpg,中山北路七段   全新大樓2+1,90000,台北市,士林區,中山北路七段,3,石牌（榮總）,67.180000
https://urhouse.s3.amazonaws.com/attachments/images/old/14534/1.jpg,MRT南港軟體園區   河濱透天,90000,台北市,南港區,重陽路,5,南港軟體園區,50.520000
https://urhouse.s3.amazonaws.com/attachments/images/old/14377/1.jpg,線上看**MRT芝山 芝玉路景觀,92000,台北市,士林區,芝玉路一段,3,芝山,48.540000
https://urhouse.s3.amazonaws.com/images/rentals/4312d4430cb91cd3b1ec1f5553649a27.jpg?31363436303138333534,MRT中山。新穎裝潢。優質社區。,90000,台北市,大同區,南京西路,3,中山,48.550000
https://urhouse.s3.amazonaws.com/images/rentals/56e7e29610248ec3c12ceacaa97bb699.jpg?31363537313838383233,MRT明德站/天母商圈/大露臺,93000,台北市,士林區,磺溪街,4,明德,45.620000
https://urhouse.s3.amazonaws.com/attachments/images/old/6635/1.jpg,仁愛圓環.大器裝潢.典雅4房,90000,台北市,大安區,安和路一段,4,信義安和,58.170000
https://urhouse.s3.amazonaws.com/images/rentals/5e4df576d1ed58e5990f70848d933758.jpg?31363532373731303132,MRT松山.簡約明亮.寬敞可寵,95000,台北市,信義區,松隆路,4,松山,67.400000
https://urhouse.s3.amazonaws.com/attachments/images/old/14098/1.jpg,大直知名豪邸. 5+1房/可線上,100000,台北市,中山區,堤頂大道二段,5,內湖,97.800000
https://urhouse.s3.amazonaws.com/attachments/images/old/6463/1.jpg,芝山 MRT TES樓中樓,100000,台北市,士林區,德行東路,4,芝山,67.100000
https://urhouse.s3.amazonaws.com/images/rentals/5d4e2809bba49effaa7e5ca4202d043e.jpg?31363438343439373431,MRT中山。新穎裝潢。優質社區,100000,台北市,中山區,中山北路二段,2,中山,49.180000
https://urhouse.s3.amazonaws.com/images/rentals/03f49b05efdd5edf3b57ed84b1cfb226.jpg?31363534363032393137,MRT明德  雅緻温馨大宅,100000,台北市,北投區,榮華三路,4,明德,72.230000
https://urhouse.s3.amazonaws.com/attachments/images/old/4145/1.jpg,日商限定*忠泰建設*優質物業,100000,台北市,中山區,林森北路,3,中山,63.000000
https://urhouse.s3.amazonaws.com/images/rentals/669682950cf309c75581fb49f3e2cef2.jpg?31363535373230363930,MRT忠孝新生/近公園/含管理費,100000,台北市,中正區,仁愛路二段,2,忠孝新生（台北科大）,30.340000
https://urhouse.s3.amazonaws.com/attachments/images/old/3217/1.jpg,MRT南京復興. 面林蔭大道. ,100000,台北市,松山區,敦化北路,1,南京復興,49.270000
https://urhouse.s3.amazonaws.com/images/rentals/dc6a6489640ca02b0d42dabeb8e46bb7.jpg?31363535393735363536,大直/獨棟可寵/3+1房平車,100000,台北市,中山區,堤頂大道二段,3,西湖（德明科大）,70.600000
https://urhouse.s3.amazonaws.com/attachments/images/old/1271/1.jpg,內湖站.綠蔭景觀宅精美裝潢2房.,100000,台北市,內湖區,內湖路三段,2,內湖,76.340000
https://urhouse.s3.amazonaws.com/images/rentals/9b20ac4d9a8059cae3c7c4733bbc40a3.jpg?31363533343537393330,毛胚格局/高樓景觀/24小時管理,100000,台北市,內湖區,新明路,1,松山,85.260000
https://urhouse.s3.amazonaws.com/images/rentals/a0f1720de42868b5b11f7734d30567a8.jpg?31363436363336383138,美日僑*一層一戶*靜謐社區,100000,台北市,士林區,中山北路七段,3,芝山,67.480000
https://urhouse.s3.amazonaws.com/images/rentals/1af2f80dc87577a2c309b3ee992a07c5.jpg?31363533343538323935,毛胚格局/可連同隔壁戶打通/高樓,100000,台北市,內湖區,新明路,1,松山,92.440000
